ORDER_NUMBER,LINE_NUMBER,CUSTOMER_NAME,CUSTOMER_TYPE,PO_NUMBER,INVOICE_NUMBER,ORDER_CREATED_DATE,PRINTED_DATE,ESTIMATED_SHIP_DATE,ACTUAL_SHIP_DATE,INVOICE_DATE,ITEM_SKU,LINE_DESCRIPTION,MATERIAL,ORDER_STATUS,INVOICE_STATUS,QTY_ORDERED,QTY_TO_DELIVER,QTY_DELIVERED,QTY_PRINTED,QTY_INVOICED,ACT_UNIT_PRICE,ORDERED_SALES,PRODUCED_SALES,PRODUCED_COST,INVOICED_REVENUE,UOM,TOTAL_YARDS,YARDS_INVOICED,INK_USAGE,INK_TOTAL_COST,SHIPPING_TOTAL,TAX_TOTAL,AMOUNT_PAID,PAYMENT_STATUS,FLAGS,FLAGS_TEXT,PATTERN_WIDTH,PATTERN_HEIGHT,ORDER_TYPE,PRINTED_WIDTH,PRINTED_HEIGHT,CORRECT_AMOUNT_PRINTED,STORAGE_TYPE,CUT_OPTION,Source Data
53693,,China Seas,,53693,SI-53693,10/18/2022,11/1/2022,,,11/1/2022,2/10/2025P,2 Colors 10-25 Yards Printed,,Invoiced,APPROVED,50,,,50,50,20.75,1037.5,,,1037.5,,,,,,,,,,,,,,Screen Print,,,,,,Everest
53705,,China Seas,,53705,SI-53705,10/19/2022,11/2/2022,,,11/2/2022,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,3,,,3,3,2.95,8.85,,,8.85,,,,,,,,,,,,,,Screen Print,,,,,,Everest
53705,,China Seas,,53705,SI-53705,10/19/2022,11/2/2022,,,11/2/2022,5/26/1950P,5 Colors 26-50 Yds Min 10 Yards Printed,,Invoiced,APPROVED,75,,,75,75,24,1800,,,1800,,,,,,,,,,,,,,Screen Print,,,,,,Everest
53706,,China Seas,,53706,SI-53706,10/19/2022,11/2/2022,,,11/2/2022,1/26/1950P,1 Color 26-50 Yards Printed,,Invoiced,APPROVED,34,,,34,34,19.5,663,,,663,,,,,,,,,,,,,,Screen Print,,,,,,Everest
53707,,China Seas,,53707,SI-53707,10/19/2022,11/2/2022,,,11/2/2022,1/10/2025P,1 Color 10-25 Yards Printed,,Invoiced,APPROVED,18,,,18,18,20,360,,,360,,,,,,,,,,,,,,Screen Print,,,,,,Everest
53716,,China Seas,,53716,SI-53716,10/20/2022,11/3/2022,,,11/3/2022,3/26/1950P,3 Colors 26-50 Yds Min 10 Yards Printed,,Invoiced,APPROVED,36,,,36,36,21,756,,,756,,,,,,,,,,,,,,Screen Print,,,,,,Everest
53722,,China Seas,,53722,SI-53722,10/21/2022,11/4/2022,,,11/4/2022,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,6,,,6,6,2.95,17.7,,,17.7,,,,,,,,,,,,,,Screen Print,,,,,,Everest
53722,,China Seas,,53722,SI-53722,10/21/2022,11/4/2022,,,11/4/2022,2/100-200P,2 Colors 100-200 Yds Min 10 Yards Printe,,Invoiced,APPROVED,140,,,140,140,16.35,2289,,,2289,,,,,,,,,,,,,,Screen Print,,,,,,Everest
53729,,China Seas,,53729,SI-53729,10/21/2022,11/4/2022,,,11/4/2022,7/26/1950P,7 Colors 26-50 Yds Min 10 Yards Printed,,Invoiced,APPROVED,36,,,36,36,24.25,873,,,873,,,,,,,,,,,,,,Screen Print,,,,,,Everest
53743,,China Seas,,53743,SI-53743,10/24/2022,11/7/2022,,,11/7/2022,1/10/2025P,1 Color 10-25 Yards Printed,,Invoiced,APPROVED,21,,,21,21,20,420,,,420,,,,,,,,,,,,,,Screen Print,,,,,,Everest
53749,,China Seas,,53749,SI-53749,10/25/2022,11/8/2022,,,11/8/2022,1/10/2025P,1 Color 10-25 Yards Printed,,Invoiced,APPROVED,12,,,12,12,20,240,,,240,,,,,,,,,,,,,,Screen Print,,,,,,Everest
53753,,China Seas,,53753,SI-53753,10/25/2022,11/8/2022,,,11/8/2022,3/26/1950P,3 Colors 26-50 Yds Min 10 Yards Printed,,Invoiced,APPROVED,38,,,38,38,21,798,,,798,,,,,,,,,,,,,,Screen Print,,,,,,Everest
53754,,China Seas,,53754,SI-53754,10/25/2022,11/8/2022,,,11/8/2022,W2/24-48P,Wall Paper 2 Color Min 6 Rolls 24-48,,Invoiced,APPROVED,30,,,30,30,18.6,558,,,558,,,,,,,,,,,,,,Screen Print,,,,,,Everest
53755,,China Seas,,53755,SI-53755,10/25/2022,11/8/2022,,,11/8/2022,4/10/2025P,4 Colors 10-25 Yards Printed,,Invoiced,APPROVED,50,,,50,50,23,1150,,,1150,,,,,,,,,,,,,,Screen Print,,,,,,Everest
53766,,China Seas,,53766,SI-53766,10/26/2022,11/9/2022,,,11/9/2022,3/26/1950P,3 Colors 26-50 Yds Min 10 Yards Printed,,Invoiced,APPROVED,35,,,35,35,17.85,624.75,,,624.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
53769,,China Seas,,53769,SI-53769,10/26/2022,11/9/2022,,,11/9/2022,W3/24-48P,Wall Paper 3 Color Min 6 Rolls 24-48,,Invoiced,APPROVED,36,,,36,36,19.5,702,,,702,,,,,,,,,,,,,,Screen Print,,,,,,Everest
53773,,China Seas,,53773,SI-53773,10/27/2022,11/10/2022,,,11/10/2022,3/26/1950P,3 Colors 26-50 Yds Min 10 Yards Printed,,Invoiced,APPROVED,30,,,30,30,21,630,,,630,,,,,,,,,,,,,,Screen Print,,,,,,Everest
53775,,China Seas,,53775,SI-53775,10/27/2022,11/10/2022,,,11/10/2022,1/201-500P,1 Color 200-500 Yards Printed,,Invoiced,APPROVED,240,,,240,240,18,4320,,,4320,,,,,,,,,,,,,,Screen Print,,,,,,Everest
53778,,China Seas,,53778,SI-53778,10/27/2022,11/10/2022,,,11/10/2022,2/10/2025P,2 Colors 10-25 Yards Printed,,Invoiced,APPROVED,12,,,12,12,20.75,249,,,249,,,,,,,,,,,,,,Screen Print,,,,,,Everest
53779,,China Seas,,53779,SI-53779,10/27/2022,11/10/2022,,,11/10/2022,3/26/1950P,3 Colors 26-50 Yds Min 10 Yards Printed,,Invoiced,APPROVED,48,,,48,48,21,1008,,,1008,,,,,,,,,,,,,,Screen Print,,,,,,Everest
53782,,China Seas,,53782,SI-53782,10/28/2022,11/11/2022,,,11/11/2022,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,3,,,3,3,2.95,8.85,,,8.85,,,,,,,,,,,,,,Screen Print,,,,,,Everest
53782,,China Seas,,53782,SI-53782,10/28/2022,11/11/2022,,,11/11/2022,4/51-100P,4 Colors 51-100 Yds Min 10 Yards Printed,,Invoiced,APPROVED,64,,,64,64,22,1408,,,1408,,,,,,,,,,,,,,Screen Print,,,,,,Everest
53783,,China Seas,,53783,SI-53783,10/28/2022,11/11/2022,,,11/11/2022,W4/24-48P,Wall Paper 4 Color Min 6 Rolls 24-48,,Invoiced,APPROVED,30,,,30,30,23.5,705,,,705,,,,,,,,,,,,,,Screen Print,,,,,,Everest
53785,,China Seas,,53785,SI-53785,10/28/2022,11/11/2022,,,11/11/2022,3/26/1950P,3 Colors 26-50 Yds Min 10 Yards Printed,,Invoiced,APPROVED,38,,,38,38,21,798,,,798,,,,,,,,,,,,,,Screen Print,,,,,,Everest
53786,,China Seas,,53786,SI-53786,10/28/2022,11/11/2022,,,11/11/2022,12/10/2025P,12 Colors 10-25 Yards Printed,,Invoiced,APPROVED,18,,,18,18,20.75,373.5,,,373.5,,,,,,,,,,,,,,Screen Print,,,,,,Everest
53787,,China Seas,,53787,SI-53787,10/28/2022,11/11/2022,,,11/11/2022,2/26/1950P,2 Colors 26-50 Yds Min 10 Yards Printed,,Invoiced,APPROVED,36,,,36,36,20.25,729,,,729,,,,,,,,,,,,,,Screen Print,,,,,,Everest
53794,,China Seas,,53794,SI-53794,10/31/2022,11/14/2022,,,11/14/2022,4/26/1950P,4 Colors 26-50 Yds Min 10 Yards Printed,,Invoiced,APPROVED,44,,,44,44,22.5,990,,,990,,,,,,,,,,,,,,Screen Print,,,,,,Everest
53800,,China Seas,,53800,SI-53800,11/1/2022,11/15/2022,,,11/15/2022,2/26/1950P,2 Colors 26-50 Yds Min 10 Yards Printed,,Invoiced,APPROVED,27,,,27,27,20.25,546.75,,,546.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
53813,,China Seas,,53813,SI-53813,11/3/2022,11/17/2022,,,11/17/2022,1/10/2025P,1 Color 10-25 Yards Printed,,Invoiced,APPROVED,18,,,18,18,20,360,,,360,,,,,,,,,,,,,,Screen Print,,,,,,Everest
53818,,China Seas,,53818,SI-53818,11/3/2022,11/17/2022,,,11/17/2022,W4/24-48P,Wall Paper 4 Color Min 6 Rolls 24-48,,Invoiced,APPROVED,30,,,30,30,23.5,705,,,705,,,,,,,,,,,,,,Screen Print,,,,,,Everest
53822,,China Seas,,53822,SI-53822,11/4/2022,11/18/2022,,,11/18/2022,1/26/1950P,1 Color 26-50 Yards Printed,,Invoiced,APPROVED,36,,,36,36,19.5,702,,,702,,,,,,,,,,,,,,Screen Print,,,,,,Everest
53840,,China Seas,,53840,SI-53840,11/8/2022,11/22/2022,,,11/22/2022,6/26/1950P,6 Colors 26-50 Yds Min 10 Yards Printed,,Invoiced,APPROVED,36,,,36,36,28.5,1026,,,1026,,,,,,,,,,,,,,Screen Print,,,,,,Everest
53845,,China Seas,,53845,SI-53845,11/9/2022,11/23/2022,,,11/23/2022,W3/24-48P,Wall Paper 3 Color Min 6 Rolls 24-48,,Invoiced,APPROVED,30,,,30,30,19.5,585,,,585,,,,,,,,,,,,,,Screen Print,,,,,,Everest
53853,,China Seas,,53853,SI-53853,11/14/2022,11/28/2022,,,11/28/2022,W2/24-48P,Wall Paper 2 Color Min 6 Rolls 24-48,,Invoiced,APPROVED,15,,,15,15,18.6,279,,,279,,,,,,,,,,,,,,Screen Print,,,,,,Everest
53871,,China Seas,,53871,SI-53871,11/15/2022,11/29/2022,,,11/29/2022,1/26/1950P,1 Color 26-50 Yards Printed,,Invoiced,APPROVED,50,,,50,50,19.5,975,,,975,,,,,,,,,,,,,,Screen Print,,,,,,Everest
53880,,China Seas,,53880,SI-53880,11/16/2022,11/30/2022,,,11/30/2022,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,3,,,3,3,2.95,8.85,,,8.85,,,,,,,,,,,,,,Screen Print,,,,,,Everest
53880,,China Seas,,53880,SI-53880,11/16/2022,11/30/2022,,,11/30/2022,7/51-100P,7 Colors 51-100 Yds Min 10 Yards Printed,,Invoiced,APPROVED,75,,,75,75,28,2100,,,2100,,,,,,,,,,,,,,Screen Print,,,,,,Everest
53882,,China Seas,,53882,SI-53882,11/16/2022,11/30/2022,,,11/30/2022,2/10/2025P,2 Colors 10-25 Yards Printed,,Invoiced,APPROVED,21,,,21,21,20.75,435.75,,,435.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
53890,,China Seas,,53890,SI-53890,11/17/2022,12/1/2022,,,12/1/2022,2/10/2025P,2 Colors 10-25 Yards Printed,,Invoiced,APPROVED,15,,,15,15,20.75,311.25,,,311.25,,,,,,,,,,,,,,Screen Print,,,,,,Everest
53893,,China Seas,,53893,SI-53893,11/17/2022,12/1/2022,,,12/1/2022,1/26/1950P,1 Color 26-50 Yards Printed,,Invoiced,APPROVED,38,,,38,38,19.5,741,,,741,,,,,,,,,,,,,,Screen Print,,,,,,Everest
53900,,China Seas,,53900,SI-53900,11/18/2022,12/2/2022,,,12/2/2022,4/26/1950P,4 Colors 26-50 Yds Min 10 Yards Printed,,Invoiced,APPROVED,48,,,48,48,22.5,1080,,,1080,,,,,,,,,,,,,,Screen Print,,,,,,Everest
53909,,China Seas,,53909,SI-53909,11/18/2022,12/2/2022,,,12/2/2022,3/26/1950P,3 Colors 26-50 Yds Min 10 Yards Printed,,Invoiced,APPROVED,32,,,32,32,21,672,,,672,,,,,,,,,,,,,,Screen Print,,,,,,Everest
53926,,China Seas,,53926,SI-53926,11/22/2022,12/6/2022,,,12/6/2022,4/26/1950P,4 Colors 26-50 Yds Min 10 Yards Printed,,Invoiced,APPROVED,37,,,37,37,22.5,832.5,,,832.5,,,,,,,,,,,,,,Screen Print,,,,,,Everest
53947,,China Seas,,53947,SI-53947,11/24/2022,12/8/2022,,,12/8/2022,W4/24-48P,Wall Paper 4 Color Min 6 Rolls 24-48,,Invoiced,APPROVED,48,,,48,48,23.75,1140,,,1140,,,,,,,,,,,,,,Screen Print,,,,,,Everest
53954,,China Seas,,53954,SI-53954,11/25/2022,12/9/2022,,,12/9/2022,1/10/2025P,1 Color 10-25 Yards Printed,,Invoiced,APPROVED,23,,,23,23,20,460,,,460,,,,,,,,,,,,,,Screen Print,,,,,,Everest
53956,,China Seas,,53956,SI-53956,11/25/2022,12/9/2022,,,12/9/2022,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,3,,,3,3,2.95,8.85,,,8.85,,,,,,,,,,,,,,Screen Print,,,,,,Everest
53956,,China Seas,,53956,SI-53956,11/25/2022,12/9/2022,,,12/9/2022,3/51-100P,3 Colors 51-100 Yds Min 10 Yards Printed,,Invoiced,APPROVED,68,,,68,68,20.5,1394,,,1394,,,,,,,,,,,,,,Screen Print,,,,,,Everest
53968,,China Seas,,53968,SI-53968,11/28/2022,12/12/2022,,,12/12/2022,W1/100-199P,Wall Paper 1 Color Min 6 Rolls 100-199,,Invoiced,APPROVED,60,,,60,60,13.75,825,,,825,,,,,,,,,,,,,,Screen Print,,,,,,Everest
53969,,China Seas,,53969,SI-53969,11/28/2022,12/12/2022,,,12/12/2022,4/100-200P,4 Colors 100-200 Yds Min 10 Yards Printe,,Invoiced,APPROVED,50,,,50,50,21.5,1075,,,1075,,,,,,,,,,,,,,Screen Print,,,,,,Everest
53970,,China Seas,,53970,SI-53970,11/28/2022,12/12/2022,,,12/12/2022,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,5,,,5,5,2.95,14.75,,,14.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
53970,,China Seas,,53970,SI-53970,11/28/2022,12/12/2022,,,12/12/2022,4/100-200P,4 Colors 100-200 Yds Min 10 Yards Printe,,Invoiced,APPROVED,125,,,125,125,21.5,2687.5,,,2687.5,,,,,,,,,,,,,,Screen Print,,,,,,Everest
53972,,China Seas,,53972,SI-53972,11/28/2022,12/12/2022,,,12/12/2022,W1/48-96P,Wall Paper 1 Color Min 6 Rolls 48-29,,Invoiced,APPROVED,60,,,60,60,16.75,1005,,,1005,,,,,,,,,,,,,,Screen Print,,,,,,Everest
53973,,China Seas,,53973,SI-53973,11/28/2022,12/12/2022,,,12/12/2022,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,3,,,3,3,2.95,8.85,,,8.85,,,,,,,,,,,,,,Screen Print,,,,,,Everest
53973,,China Seas,,53973,SI-53973,11/28/2022,12/12/2022,,,12/12/2022,2/51-100P,2 Colors 51-100 Yds Min 10 Yards Printed,,Invoiced,APPROVED,73,,,73,73,19.75,1441.75,,,1441.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
53984,,China Seas,,53984,SI-53984,11/29/2022,12/13/2022,,,12/13/2022,TubesP,Fabric Shipping Tubes,,Invoiced,APPROVED,4,,,4,4,2.95,11.8,,,11.8,,,,,,,,,,,,,,Screen Print,,,,,,Everest
53984,,China Seas,,53984,SI-53984,11/29/2022,12/13/2022,,,12/13/2022,4/100-200P,4 Colors 100-200 Yds Min 10 Yards Printe,,Invoiced,APPROVED,100,,,100,100,21.5,2150,,,2150,,,,,,,,,,,,,,Screen Print,,,,,,Everest
53986,,China Seas,,53986,SI-53986,11/29/2022,12/13/2022,,,12/13/2022,W3/48-96P,Wall Paper 3 Color Min 6 Rolls 48-29,,Invoiced,APPROVED,54,,,54,54,19.25,1039.5,,,1039.5,,,,,,,,,,,,,,Screen Print,,,,,,Everest
53987,,China Seas,,53987,SI-53987,11/29/2022,12/13/2022,,,12/13/2022,BoxP,Box Charge,,Invoiced,APPROVED,3,,,3,3,4.75,14.25,,,14.25,,,,,,,,,,,,,,Screen Print,,,,,,Everest
53987,,China Seas,,53987,SI-53987,11/29/2022,12/13/2022,,,12/13/2022,W1/100-199P,Wall Paper 1 Color Min 6 Rolls 100-199,,Invoiced,APPROVED,60,,,60,60,13.75,825,,,825,,,,,,,,,,,,,,Screen Print,,,,,,Everest
53988,,China Seas,,53988,SI-53988,11/29/2022,12/13/2022,,,12/13/2022,2/26/1950P,2 Colors 26-50 Yds Min 10 Yards Printed,,Invoiced,APPROVED,30,,,30,30,20.25,607.5,,,607.5,,,,,,,,,,,,,,Screen Print,,,,,,Everest
53990,,China Seas,,53990,SI-53990,11/30/2022,12/14/2022,,,12/14/2022,4/100-200P,4 Colors 100-200 Yds Min 10 Yards Printe,,Invoiced,APPROVED,50,,,50,50,21.5,1075,,,1075,,,,,,,,,,,,,,Screen Print,,,,,,Everest
53991,,China Seas,,53991,SI-53991,11/30/2022,12/14/2022,,,12/14/2022,7/26/1950P,7 Colors 26-50 Yds Min 10 Yards Printed,,Invoiced,APPROVED,50,,,50,50,28.5,1425,,,1425,,,,,,,,,,,,,,Screen Print,,,,,,Everest
53994,,China Seas,,53994,SI-53994,12/1/2022,12/15/2022,,,12/15/2022,4/26/1950P,4 Colors 26-50 Yds Min 10 Yards Printed,,Invoiced,APPROVED,36,,,36,36,22.5,810,,,810,,,,,,,,,,,,,,Screen Print,,,,,,Everest
54002,,China Seas,,54002,SI-54002,12/1/2022,12/15/2022,,,12/15/2022,BoxP,Box Charge,,Invoiced,APPROVED,3,,,3,3,4.75,14.25,,,14.25,,,,,,,,,,,,,,Screen Print,,,,,,Everest
54002,,China Seas,,54002,SI-54002,12/1/2022,12/15/2022,,,12/15/2022,W1/48-96P,Wall Paper 1 Color Min 6 Rolls 48-29,,Invoiced,APPROVED,60,,,60,60,16.75,1005,,,1005,,,,,,,,,,,,,,Screen Print,,,,,,Everest
54003,,China Seas,,54003,SI-54003,12/1/2022,12/15/2022,,,12/15/2022,3/26/1950P,3 Colors 26-50 Yds Min 10 Yards Printed,,Invoiced,APPROVED,38,,,38,38,21,798,,,798,,,,,,,,,,,,,,Screen Print,,,,,,Everest
54010,,China Seas,,54010,SI-54010,12/2/2022,12/16/2022,,,12/16/2022,1/10/2025P,1 Color 10-25 Yards Printed,,Invoiced,APPROVED,20,,,20,20,20,400,,,400,,,,,,,,,,,,,,Screen Print,,,,,,Everest
54020,,China Seas,,54020,SI-54020,12/5/2022,12/19/2022,,,12/19/2022,W3/24-48P,Wall Paper 3 Color Min 6 Rolls 24-48,,Invoiced,APPROVED,36,,,36,36,19.5,702,,,702,,,,,,,,,,,,,,Screen Print,,,,,,Everest
54022,,China Seas,,54022,SI-54022,12/5/2022,12/19/2022,,,12/19/2022,W3/12-24P,Wall Paper 3 Color Min 6 Rolls 12-24,,Invoiced,APPROVED,15,,,15,15,23.75,356.25,,,356.25,,,,,,,,,,,,,,Screen Print,,,,,,Everest
54033,,China Seas,,54033,SI-54033,12/6/2022,12/20/2022,,,12/20/2022,W1/48-96P,Wall Paper 1 Color Min 6 Rolls 48-29,,Invoiced,APPROVED,54,,,54,54,16.75,904.5,,,904.5,,,,,,,,,,,,,,Screen Print,,,,,,Everest
54045,,China Seas,,54045,SI-54045,12/8/2022,12/22/2022,,,12/22/2022,3/10/2025P,3 Colors 10-25 Yards Printed,,Invoiced,APPROVED,23,,,23,23,21.5,494.5,,,494.5,,,,,,,,,,,,,,Screen Print,,,,,,Everest
54055,,China Seas,,54055,SI-54055,12/9/2022,12/23/2022,,,12/23/2022,W1/48-96P,Wall Paper 1 Color Min 6 Rolls 48-29,,Invoiced,APPROVED,60,,,60,60,16.75,1005,,,1005,,,,,,,,,,,,,,Screen Print,,,,,,Everest
54059,,China Seas,,54059,SI-54059,12/9/2022,12/23/2022,,,12/23/2022,W3/24-48P,Wall Paper 3 Color Min 6 Rolls 24-48,,Invoiced,APPROVED,36,,,36,36,19.5,702,,,702,,,,,,,,,,,,,,Screen Print,,,,,,Everest
54060,,China Seas,,54060,SI-54060,12/9/2022,12/23/2022,,,12/23/2022,4/26/1950P,4 Colors 26-50 Yds Min 10 Yards Printed,,Invoiced,APPROVED,48,,,48,48,22.5,1080,,,1080,,,,,,,,,,,,,,Screen Print,,,,,,Everest
54069,,China Seas,,54069,SI-54069,12/20/2022,1/3/2023,,,1/3/2023,W4/48-96P,Wall Paper 4 Color Min 6 Rolls 48-29,,Invoiced,APPROVED,18,,,18,18,23.75,427.5,,,427.5,,,,,,,,,,,,,,Screen Print,,,,,,Everest
54070,,China Seas,,54070,SI-54070,12/20/2022,1/3/2023,,,1/3/2023,4/26/1950P,4 Colors 26-50 Yds Min 10 Yards Printed,,Invoiced,APPROVED,48,,,48,48,22.5,1080,,,1080,,,,,,,,,,,,,,Screen Print,,,,,,Everest
54071,,China Seas,,54071,SI-54071,12/20/2022,1/3/2023,,,1/3/2023,4/10/2025P,4 Colors 10-25 Yards Printed,,Invoiced,APPROVED,22,,,22,22,23,506,,,506,,,,,,,,,,,,,,Screen Print,,,,,,Everest
54081,,China Seas,,54081,SI-54081,12/21/2022,1/4/2023,,,1/4/2023,W3/24-48P,Wall Paper 3 Color Min 6 Rolls 24-48,,Invoiced,APPROVED,36,,,36,36,19.5,702,,,702,,,,,,,,,,,,,,Screen Print,,,,,,Everest
54084,,China Seas,,54084,SI-54084,12/21/2022,1/4/2023,,,1/4/2023,W3/24-48P,Wall Paper 3 Color Min 6 Rolls 24-48,,Invoiced,APPROVED,36,,,36,36,19.5,702,,,702,,,,,,,,,,,,,,Screen Print,,,,,,Everest
54087,,China Seas,,54087,SI-54087,12/22/2022,1/5/2023,,,1/5/2023,5/10/2025P,5 Colors 10-25 Yards Printed,,Invoiced,APPROVED,22,,,22,22,24.5,539,,,539,,,,,,,,,,,,,,Screen Print,,,,,,Everest
54089,,China Seas,,54089,SI-54089,12/22/2022,1/5/2023,,,1/5/2023,W2/24-48P,Wall Paper 2 Color Min 6 Rolls 24-48,,Invoiced,APPROVED,36,,,36,36,18.6,669.6,,,669.6,,,,,,,,,,,,,,Screen Print,,,,,,Everest
54103,,China Seas,,54103,SI-54103,12/23/2022,1/6/2023,,,1/6/2023,1/26/1950P,1 Color 26-50 Yards Printed,,Invoiced,APPROVED,30,,,30,30,19.5,585,,,585,,,,,,,,,,,,,,Screen Print,,,,,,Everest
54104,,China Seas,,54104,SI-54104,12/23/2022,1/6/2023,,,1/6/2023,W3/24-48P,Wall Paper 3 Color Min 6 Rolls 24-48,,Invoiced,APPROVED,36,,,36,36,19.5,702,,,702,,,,,,,,,,,,,,Screen Print,,,,,,Everest
54105,,China Seas,,54105,SI-54105,12/23/2022,1/6/2023,,,1/6/2023,W4/24-48P,Wall Paper 4 Color Min 6 Rolls 24-48,,Invoiced,APPROVED,18,,,18,18,23.75,427.5,,,427.5,,,,,,,,,,,,,,Screen Print,,,,,,Everest
54128,,China Seas,,54128,SI-54128,12/27/2022,1/10/2023,,,1/10/2023,4/26/1950P,4 Colors 26-50 Yds Min 10 Yards Printed,,Invoiced,APPROVED,38,,,38,38,22.5,855,,,855,,,,,,,,,,,,,,Screen Print,,,,,,Everest
54134,,China Seas,,54134,SI-54134,12/28/2022,1/11/2023,,,1/11/2023,W1/48-96P,Wall Paper 1 Color Min 6 Rolls 48-29,,Invoiced,APPROVED,60,,,60,60,16.75,1005,,,1005,,,,,,,,,,,,,,Screen Print,,,,,,Everest
54140,,China Seas,,54140,SI-54140,12/29/2022,1/12/2023,,,1/12/2023,W3/12-24P,Wall Paper 3 Color Min 6 Rolls 12-24,,Invoiced,APPROVED,15,,,15,15,23.75,356.25,,,356.25,,,,,,,,,,,,,,Screen Print,,,,,,Everest
54144,,China Seas,,54144,SI-54144,12/29/2022,1/12/2023,,,1/12/2023,4/26/1950P,4 Colors 26-50 Yds Min 10 Yards Printed,,Invoiced,APPROVED,36,,,36,36,22.5,810,,,810,,,,,,,,,,,,,,Screen Print,,,,,,Everest
54145,,China Seas,,54145,SI-54145,12/29/2022,1/12/2023,,,1/12/2023,4/26/1950P,4 Colors 26-50 Yds Min 10 Yards Printed,,Invoiced,APPROVED,36,,,36,36,22.5,810,,,810,,,,,,,,,,,,,,Screen Print,,,,,,Everest
54150,,China Seas,,54150,SI-54150,12/30/2022,1/13/2023,,,1/13/2023,W2/24-48P,Wall Paper 2 Color Min 6 Rolls 24-48,,Invoiced,APPROVED,30,,,30,30,18.6,558,,,558,,,,,,,,,,,,,,Screen Print,,,,,,Everest
54151,,China Seas,,54151,SI-54151,12/30/2022,1/13/2023,,,1/13/2023,W2/24-48P,Wall Paper 2 Color Min 6 Rolls 24-48,,Invoiced,APPROVED,36,,,36,36,18.6,669.6,,,669.6,,,,,,,,,,,,,,Screen Print,,,,,,Everest
54157,,China Seas,,54157,SI-54157,12/30/2022,1/13/2023,,,1/13/2023,1/26/1950P,1 Color 26-50 Yards Printed,,Invoiced,APPROVED,36,,,36,36,19.5,702,,,702,,,,,,,,,,,,,,Screen Print,,,,,,Everest
54165,,China Seas,,54165,SI-54165,1/2/2023,1/16/2023,,,1/16/2023,W1/48-96P,Wall Paper 1 Color Min 6 Rolls 48-29,,Invoiced,APPROVED,60,,,60,60,16.75,1005,,,1005,,,,,,,,,,,,,,Screen Print,,,,,,Everest
54172,,China Seas,,54172,SI-54172,1/3/2023,1/17/2023,,,1/17/2023,2/10/2025P,2 Colors 10-25 Yards Printed,,Invoiced,APPROVED,50,,,50,50,20.75,1037.5,,,1037.5,,,,,,,,,,,,,,Screen Print,,,,,,Everest
54177,,China Seas,,54177,SI-54177,1/3/2023,1/17/2023,,,1/17/2023,4/26/1950P,4 Colors 26-50 Yds Min 10 Yards Printed,,Invoiced,APPROVED,36,,,36,36,22.5,810,,,810,,,,,,,,,,,,,,Screen Print,,,,,,Everest
54186,,China Seas,,54186,SI-54186,1/4/2023,1/18/2023,,,1/18/2023,4/26/1950P,4 Colors 26-50 Yds Min 10 Yards Printed,,Invoiced,APPROVED,36,,,36,36,22.5,810,,,810,,,,,,,,,,,,,,Screen Print,,,,,,Everest
54187,,China Seas,,54187,SI-54187,1/4/2023,1/18/2023,,,1/18/2023,2/26/1950P,2 Colors 26-50 Yds Min 10 Yards Printed,,Invoiced,APPROVED,36,,,36,36,20.25,729,,,729,,,,,,,,,,,,,,Screen Print,,,,,,Everest
54191,,China Seas,,54191,SI-54191,1/5/2023,1/19/2023,,,1/19/2023,W3/24-48P,Wall Paper 3 Color Min 6 Rolls 24-48,,Invoiced,APPROVED,36,,,36,36,19.5,702,,,702,,,,,,,,,,,,,,Screen Print,,,,,,Everest
54192,,China Seas,,54192,SI-54192,1/5/2023,1/19/2023,,,1/19/2023,W3/12-24P,Wall Paper 3 Color Min 6 Rolls 12-24,,Invoiced,APPROVED,21,,,21,21,23.75,498.75,,,498.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
54201,,China Seas,,54201,SI-54201,1/6/2023,1/20/2023,,,1/20/2023,W1/6-12P,Wall Paper 1 Color Min 6 Rolls 6-12,,Invoiced,APPROVED,12,,,12,12,17.5,210,,,210,,,,,,,,,,,,,,Screen Print,,,,,,Everest
54202,,China Seas,,54202,SI-54202,1/6/2023,1/20/2023,,,1/20/2023,W1/48-96P,Wall Paper 1 Color Min 6 Rolls 48-29,,Invoiced,APPROVED,52,,,52,52,16.75,871,,,871,,,,,,,,,,,,,,Screen Print,,,,,,Everest
54203,,China Seas,,54203,SI-54203,1/6/2023,1/20/2023,,,1/20/2023,2/10/2025P,2 Colors 10-25 Yards Printed,,Invoiced,APPROVED,21,,,21,21,20.75,435.75,,,435.75,,,,,,,,,,,,,,Screen Print,,,,,,Everest
