ORDER_NUMBER,LINE_NUMBER,CUSTOMER_NAME,CUSTOMER_TYPE,PO_NUMBER,INVOICE_NUMBER,ORDER_CREATED_DATE,PRINTED_DATE,ESTIMATED_SHIP_DATE,ACTUAL_SHIP_DATE,INVOICE_DATE,ITEM_SKU,LINE_DESCRIPTION,MATERIAL,ORDER_STATUS,INVOICE_STATUS,QTY_ORDERED,QTY_PRINTED,QTY_TO_DELIVER,QTY_DELIVERED,QTY_INVOICED,ACT_UNIT_PRICE,ORDERED_SALES,PRODUCED_SALES,PRODUCED_COST,INVOICED_REVENUE,UOM,TOTAL_YARDS,YARDS_INVOICED,INK_USAGE,INK_TOTAL_COST,SHIPPING_TOTAL,TAX_TOTAL,AMOUNT_PAID,PAYMENT_STATUS,FLAGS,FLAGS_TEXT,PATTERN_WIDTH,PATTERN_HEIGHT,ORDER_TYPE,CORRECT_AMOUNT_PRINTED,PRINTED_WIDTH,PRINTED_HEIGHT,STORAGE_TYPE,CUT_OPTION,Source Data,Product Type,Memo Yield,Yield,Type Yards vs Fees,Act Print Date,Single Kit Order Number,All Kit Order Number,Kitted vs NOT Kitted,Schu Grounds,Category Customer MTO,Single Ground Price,Kit Ground Price,Kit Produced Income,Calc Yards Produced,Schu Ground Yards,Order-Line,Unit Price Ordered,Ground Direct No Print,Division,New Goods Flag,Holding to Invoice,Single Held to Invoice,New Goods,WIP,Machine Name,Manual Machine Name,Machine Name Combined
F0006490,1,Quadrille Inc.,Contract,64874,INV6186,2/20/2025,3/7/2025,3/6/2025,3/7/2025,3/7/2025,HP2030W-12AWP,KALAMKARI STRIPE,"PARCPG7113 30"" 500Y",Invoiced,Approved,120,120,0,120,120,6.3,756,756,0,756,YD,120,120,,,,,1010.75,COMPLETED,,,,,Screen Print,,,,,,,Paper,,1,Yards,45723,,,NOT Kitted,,Paper,0,0,0,120,,F0006490-1,6.3,0,Screen Print,,DONE,DONE,Other,DONE,1 Table,,1 Table
F0006457,1,Quadrille Inc.,Contract,64889,INV6191,2/19/2025,3/7/2025,4/2/2025,3/7/2025,3/7/2025,302850B-04,Bromonte Reverse Neu,QUA376W,Invoiced,Approved,25,25,0,24,24,19,475,475,0,456,YD,25,24,,,,,467.5,COMPLETED,,,,,Screen Print,,,,,,,Fabric,,1,Yards,45723,,,NOT Kitted,,Fabric,0,0,0,25,,F0006457-1,19,0,Screen Print,,DONE,DONE,Other,DONE,,,
F0007028,1,Quadrille Inc.,Contract,64941,INV6659,3/20/2025,4/10/2025,3/28/2025,4/10/2025,4/10/2025,2020-20,Bali Hai,QUAA435Oyster,Invoiced,Approved,50,50,0,50,50,17,850,850,0,850,YD,50,50,,,,,873,COMPLETED,,,,,Screen Print,,,,,,,Fabric,,1,Yards,45757,,,NOT Kitted,,Fabric,0,0,0,50,,F0007028-1,17,0,Screen Print,,DONE,DONE,Other,DONE,,,
F0006081,1,Quadrille Inc.,Contract,64728,INV5942,1/28/2025,2/19/2025,3/14/2025,2/19/2025,2/19/2025,7610-04LC,ANDROS BATIK,QUAA435Oyster,Invoiced,Approved,25,25,0,24,24,19,475,475,0,456,YD,25,24,,,,,467.5,COMPLETED,,,,,Screen Print,,,,,,,Fabric,,1,Yards,45707,,,NOT Kitted,,Fabric,0,0,0,25,,F0006081-1,19,0,Screen Print,,DONE,DONE,Other,DONE,1 Table,,1 Table
F0006065,1,Quadrille Inc.,Contract,64722,INV6081,1/27/2025,2/28/2025,3/10/2025,2/28/2025,2/28/2025,3135W-CSTSFWP,FOLIAGE REVERSE WP,"PARCPG7113 30"" 500Y",Invoiced,Approved,150,150,0,150,150,4,600,600,0,600,YD,150,150,,,,,785,COMPLETED,,,,,Screen Print,,,,,,,Paper,,1,Yards,45716,,,NOT Kitted,,Paper,0,0,0,150,,F0006065-1,4,0,Screen Print,,DONE,DONE,Other,DONE,Bianca,,Bianca
F0003227,1,Quadrille Inc.,Contract,63709,INV3596,7/24/2024,9/4/2024,9/4/2024,9/4/2024,9/4/2024,8280-04,PEACOCK FLORAL,QUAA435Oyster,Invoiced,Approved,25,25,0,25,25,23,575,575,0,575,YD,25,25,,,,,586.5,COMPLETED,,,,,Screen Print,,,,,,,Fabric,,1,Yards,45539,,,NOT Kitted,,Fabric,0,0,0,25,,F0003227-1,23,0,Screen Print,,DONE,DONE,Other,DONE,1 Table,,1 Table
F0005775,1,Quadrille Inc.,Contract,64579,INV5297,1/7/2025,1/10/2025,2/18/2025,1/10/2025,1/10/2025,9015-03,II Blue Ikat,QUAA435Oyster,Invoiced,Approved,25,25,0,25,25,19,475,475,0,475,YD,25,25,,,,,486.5,COMPLETED,,,,,Screen Print,,,,,,,Fabric,,1,Yards,45667,,,NOT Kitted,,Fabric,0,0,0,25,,F0005775-1,19,0,Screen Print,,DONE,DONE,Other,DONE,1 Table,,1 Table
F0005813,1,Quadrille Inc.,Contract,64630,INV5415,1/8/2025,1/17/2025,2/10/2025,1/17/2025,1/17/2025,4080-03,TEXTURA,QUAA435Oyster,Invoiced,Approved,25,25,0,25,25,18,450,450,0,450,YD,25,25,,,,,461.5,COMPLETED,,,,,Screen Print,,,,,,,Fabric,,1,Yards,45674,,,NOT Kitted,,Fabric,0,0,0,25,,F0005813-1,18,0,Screen Print,,DONE,DONE,Other,DONE,1 Table,,1 Table
F0004329,1,Quadrille Inc.,Contract,64176,INV4118,9/24/2024,10/10/2024,11/5/2024,10/10/2024,10/10/2024,2475WP-11,SIGOURNEY SMALL SCALE,"QUACPG7100 30"" 500Y",Invoiced,Approved,75,90,0,90,90,3.45,258.75,310,0,310.5,YD,75,90,,,,,315.25,COMPLETED,,,,,Screen Print,,,,,,,Paper,,1,Yards,45575,,,NOT Kitted,,Paper,0,0,0,90,,F0004329-1,3.45,0,Screen Print,,DONE,DONE,Other,DONE,Bianca,,Bianca
F0003562,1,Quadrille Inc.,Contract,63908,INV3517,8/12/2024,8/26/2024,9/23/2024,8/27/2024,8/26/2024,cp1025-07,Sauvage Reverse,QUA376W,Invoiced,Approved,25,25,0,25,25,20,500,500,0,500,YD,25,25,,,,,511.5,COMPLETED,,,,,Screen Print,,,,,,,Fabric,,1,Yards,45530,,,NOT Kitted,,Fabric,0,0,0,25,,F0003562-1,20,0,Screen Print,,DONE,DONE,Other,DONE,1 Table,,1 Table
F0003619,1,Quadrille Inc.,Contract,63927,INV3433,8/14/2024,8/20/2024,9/25/2024,8/22/2024,8/20/2024,306700W-04AWP,CHANTILLY STRIPE,"QUACPG7113 30"" 500Y",Invoiced,Approved,270,270,0,270,270,3.35,904.5,904,0,904.5,YD,270,270,,,,,918.75,COMPLETED,,,,,Screen Print,,,,,,,Paper,,1,Yards,45524,,,NOT Kitted,,Paper,0,0,0,270,,F0003619-1,3.35,0,Screen Print,,DONE,DONE,Other,DONE,1 Table,,1 Table
F0007853,1,Quadrille Inc.,Contract,64755,INV6874,4/22/2025,4/22/2025,,4/22/2025,4/22/2025,HC2000W-CSTGB,Argentine,"PARCPG7113 30"" 500Y",Invoiced,Approved,456,456,0,456,456,5.9,2690.4,2690,0,2690.4,YD,456,456,,,,,2690.4,COMPLETED,,,,,Screen Print,,,,,,,Paper,,1,Yards,45769,,,NOT Kitted,,Paper,0,0,0,456,,F0007853-1,5.9,0,Screen Print,,DONE,DONE,Other,DONE,,,
F0003508,1,Quadrille Inc.,Contract,63722,INV3323,8/8/2024,8/14/2024,9/19/2024,8/15/2024,8/14/2024,7160-03,CUMBERLAND,QUAA435Oyster,Invoiced,Approved,25,25,0,25,25,21.5,537.5,538,0,537.5,YD,25,25,,,,,549,COMPLETED,,,,,Screen Print,,,,,,,Fabric,,1,Yards,45518,,,NOT Kitted,,Fabric,0,0,0,25,,F0003508-1,21.5,0,Screen Print,,DONE,DONE,Other,DONE,1 Table,,1 Table
F0007114,1,Quadrille Inc.,Contract,PO065049,INV6677,3/25/2025,4/2/2025,5/6/2025,4/11/2025,4/11/2025,2020-05,Bali Hai,QUAA435Oyster,Invoiced,Approved,32,32,0,32,32,20,640,640,0,640,YD,32,32,,,,,651.5,COMPLETED,,,,,Screen Print,,,,,,,Fabric,,1,Yards,45749,,,NOT Kitted,,Fabric,0,0,0,32,,F0007114-1,20,0,Screen Print,,DONE,DONE,Other,DONE,,,
F0003163,1,Quadrille Inc.,Contract,63543,INV2966,7/18/2024,7/19/2024,8/29/2024,7/21/2024,7/19/2024,8270W-CSTPOW,PEACOCK BATIK CUSTOM WP,"QUACPG7101 30"" 500Y",Invoiced,Approved,120,120,0,120,120,4.75,570,570,0,570,YD,120,120,,,,,574.75,COMPLETED,,,,,Screen Print,,,,,,,Paper,,1,Yards,45492,,,NOT Kitted,,Paper,0,0,0,120,,F0003163-1,4.75,0,Screen Print,,DONE,DONE,Other,DONE,Sasha,,Sasha
F0006488,1,Quadrille Inc.,Contract,64879,INV6122,2/20/2025,2/28/2025,3/6/2025,2/28/2025,2/28/2025,HC2010I-12,Kalamkari Border,QUATAJ Ivory,Invoiced,Approved,50,50,0,48,48,18,900,900,0,864,YD,50,48,,,,,1137,COMPLETED,,,,,Screen Print,,,,,,,Fabric,,1,Yards,45716,,,NOT Kitted,,Fabric,0,0,0,50,,F0006488-1,18,0,Screen Print,,DONE,DONE,Other,DONE,,,
F0008142,1,Quadrille Inc.,Contract,PO065334,INV7398,5/8/2025,5/22/2025,6/17/2025,5/22/2025,5/22/2025,307210F-03,PALM ONE,QUA376W,Invoiced,Approved,50,50,0,50,50,16,800,800,0,800,YD,50,50,,,,,811.5,COMPLETED,,,,,Screen Print,,,,,,,Fabric,,1,Yards,45799,,,NOT Kitted,,Fabric,0,0,0,50,,F0008142-1,16,0,Screen Print,,DONE,DONE,Other,DONE,,,
F0002956,1,Quadrille Inc.,Contract,63683,INV3021,7/5/2024,7/24/2024,8/16/2024,7/26/2024,7/24/2024,302654F,Les Indiennes Multi,QUAA435Oyster,Invoiced,Approved,25,25,0,25,25,41,1025,1025,0,1025,YD,25,25,,,,,1036.5,COMPLETED,,,,,Screen Print,,,,,,,Fabric,,1,Yards,45497,,,NOT Kitted,,Fabric,0,0,0,25,,F0002956-1,41,0,Screen Print,,DONE,DONE,Other,DONE,1 Table,,1 Table
F0003951,1,Quadrille Inc.,Contract,64074,INV4096,9/9/2024,10/8/2024,10/21/2024,10/8/2024,10/8/2024,302415W-10AWP,VANDERPOEL,"QUACPG7113 30"" 500Y",Invoiced,Approved,180,180,0,180,180,3.9,702,702,0,702,YD,180,180,,,,,711.5,COMPLETED,,,,,Screen Print,,,,,,,Paper,,1,Yards,45573,,,NOT Kitted,,Paper,0,0,0,180,,F0003951-1,3.9,0,Screen Print,,DONE,DONE,Other,DONE,1 Table,,1 Table
F0006506,1,Quadrille Inc.,Contract,64898,INV6117,2/21/2025,2/28/2025,4/4/2025,2/28/2025,2/28/2025,302544LC,MELANIE II,QUACotton Sateen,Invoiced,Approved,25,25,0,25,25,19,475,475,0,475,YD,25,25,,,,,486.5,COMPLETED,,,,,Screen Print,,,,,,,Fabric,,1,Yards,45716,,,NOT Kitted,,Fabric,0,0,0,25,,F0006506-1,19,0,Screen Print,,DONE,DONE,Other,DONE,,,
F0004448,1,Quadrille Inc.,Contract,63933,INV4211,10/1/2024,10/18/2024,10/8/2024,10/18/2024,10/18/2024,AP804B-03,POTALLA BACKGROUND,"QUACPG7101 30"" 500Y",Invoiced,Approved,90,90,0,90,90,3.45,310.5,310,0,310.5,YD,90,90,,,,,415.25,COMPLETED,,,,,Screen Print,,,,,,,Paper,,1,Yards,45583,,,NOT Kitted,,Paper,0,0,0,90,,F0004448-1,3.45,0,Screen Print,,DONE,DONE,Other,DONE,Bianca,,Bianca
F0004699,1,Quadrille Inc.,Contract,64313,INV4620,10/18/2024,11/11/2024,10/25/2024,11/11/2024,11/11/2024,302130N-03,Pina Neutral,QUA376W,Invoiced,Approved,25,25,0,23,23,20.75,518.75,519,0,477.25,YD,25,23,,,,,588.75,COMPLETED,,,,,Screen Print,,,,,,,Fabric,,1,Yards,45607,,,NOT Kitted,,Fabric,0,0,0,25,,F0004699-1,20.75,0,Screen Print,,DONE,DONE,Other,DONE,1 Table,,1 Table
F0009665,1,Quadrille Inc.,Contract,PO65653,INV8802,7/15/2025,8/6/2025,8/21/2025,8/7/2025,8/7/2025,HP2010-02AWP,Kalamkari Border,"PARCPG7113 30"" 500Y",Invoiced,Approved,270,286,0,270,270,1.3,351,372,0,2011.5,YD,286,270,,,,,2016.25,COMPLETED,,,,,Screen Print,,,,,,,Paper,,1,Yards,45875,,,NOT Kitted,,Paper,0,0,0,286,,F0009665-1,1.3,0,Screen Print,,DONE,DONE,Other,DONE,1 Table,,1 Table
F0003663,1,Quadrille Inc.,Contract,63807,INV3594,8/19/2024,9/4/2024,9/9/2024,9/4/2024,9/4/2024,8220-05,TWIGS,QUA376W,Invoiced,Approved,25,25,0,25,25,20.75,518.75,519,0,518.75,YD,25,25,,,,,523.5,COMPLETED,,,,,Screen Print,,,,,,,Fabric,,1,Yards,45539,,,NOT Kitted,,Fabric,0,0,0,25,,F0003663-1,20.75,0,Screen Print,,DONE,DONE,Other,DONE,1 Table,,1 Table
F0003018,1,Quadrille Inc.,Contract,63700,INV2887,7/10/2024,7/10/2024,8/21/2024,7/12/2024,7/10/2024,3130W-26AWP,FOLIAGE WALLPAPER,"QUACPG7113 30"" 500Y",Invoiced,Approved,180,180,0,180,180,3.4,612,612,0,612,YD,180,180,,,,,621.5,COMPLETED,,,,,Screen Print,,,,,,,Paper,,1,Yards,45483,,,NOT Kitted,,Paper,0,0,0,180,,F0003018-1,3.4,0,Screen Print,,DONE,DONE,Other,DONE,Bianca,,Bianca
F0004206,1,Quadrille Inc.,Contract,64108,INV3907,9/20/2024,9/27/2024,10/4/2024,9/27/2024,9/27/2024,7135-07,KYOTO TWO COLOR,QUA376W,Invoiced,Approved,27,27,0,27,27,20.25,546.75,547,0,546.75,YD,27,27,,,,,558.25,COMPLETED,,,,,Screen Print,,,,,,,Fabric,,1,Yards,45562,,,NOT Kitted,,Fabric,0,0,0,27,,F0004206-1,20.25,0,Screen Print,,DONE,DONE,Other,DONE,1 Table,,1 Table
F0005457,1,Quadrille Inc.,Contract,64515,INV4964,12/4/2024,12/9/2024,1/15/2025,12/9/2024,12/9/2024,7630-02,SUNNYJIM ALLOVER,QUAA435Oyster,Invoiced,Approved,25,25,0,24,24,23,575,575,0,552,YD,25,24,,,,,563.5,COMPLETED,,,,,Screen Print,,,,,,,Fabric,,1,Yards,45635,,,NOT Kitted,,Fabric,0,0,0,25,,F0005457-1,23,0,Screen Print,,DONE,DONE,Other,DONE,1 Table,,1 Table
F0006504,1,Quadrille Inc.,Contract,64903,INV6253,2/21/2025,3/11/2025,3/10/2025,3/11/2025,3/11/2025,2030N-23WP,ARBRE DE MATISSE WP,"PARCPG7113 30"" 500Y",Invoiced,Approved,300,300,0,300,300,4.55,1365,1365,0,1365,YD,300,300,,,,,1629.25,COMPLETED,,,,,Screen Print,,,,,,,Paper,,1,Yards,45727,,,NOT Kitted,,Paper,0,0,0,300,,F0006504-1,4.55,0,Screen Print,,DONE,DONE,Other,DONE,1 Table,,1 Table
F0003340,1,Quadrille Inc.,Contract,63805,INV3153,7/30/2024,8/1/2024,9/10/2024,8/2/2024,8/1/2024,7240-13WP,AQUA 4,"QUACPG7100 30"" 500Y",Invoiced,Approved,60,60,0,60,60,3.5,210,210,0,210,YD,60,60,,,,,214.75,COMPLETED,,,,,Screen Print,,,,,,,Paper,,1,Yards,45505,,,NOT Kitted,,Paper,0,0,0,60,,F0003340-1,3.5,0,Screen Print,,DONE,DONE,Other,DONE,1 Table,,1 Table
F0009513,1,Quadrille Inc.,Contract,PO065537,INV8791,7/10/2025,8/5/2025,8/7/2025,8/6/2025,8/6/2025,HC2000-04,Argentine,QUATAJ Ecru,Invoiced,Approved,38,52,0,50,50,19,722,988,0,950,YD,52,50,,,,,961.5,COMPLETED,,,,,Screen Print,,,,,,,Fabric,,1,Yards,45874,,,NOT Kitted,,Fabric,0,0,0,52,,F0009513-1,19,0,Screen Print,,DONE,DONE,Other,DONE,,,
F0010183,1,Quadrille Inc.,Contract,PO065749,INV8920,8/1/2025,8/13/2025,9/11/2025,8/14/2025,8/14/2025,304200W-08AWP,SPRING BLOSSOM,"PARCPG7113 40"" 250Y",Invoiced,Approved,150,180,0,150,150,2.4,360,432,0,360,YD,180,150,,,,,364.75,COMPLETED,,,,,Screen Print,,,,,,,Paper,,1,Yards,45882,,F0010183,Kitted,,Paper,0,2.4,-432,180,,F0010183-1,2.4,0,Screen Print,,DONE,DONE,Other,DONE,1 Table,,1 Table
F0005406,1,Quadrille Inc.,Contract,64500,INV4982,11/26/2024,12/10/2024,1/7/2025,12/10/2024,12/10/2024,7240-08WP,AQUA 4,"QUACPG7100 30"" 500Y",Invoiced,Approved,150,150,0,150,150,3.4,510,510,0,510,YD,150,150,,,,,519.5,COMPLETED,,,,,Screen Print,,,,,,,Paper,,1,Yards,45636,,,NOT Kitted,,Paper,0,0,0,150,,F0005406-1,3.4,0,Screen Print,,DONE,DONE,Other,DONE,Sasha,,Sasha
F0005994,1,Quadrille Inc.,Contract,64707,INV6119,1/22/2025,2/28/2025,3/5/2025,2/28/2025,2/28/2025,HC1990-02,Clementine,QUAA435Oyster,Invoiced,Approved,25,25,0,24,24,21,525,525,0,504,YD,25,24,,,,,515.5,COMPLETED,,,,,Screen Print,,,,,,,Fabric,,1,Yards,45716,,,NOT Kitted,,Fabric,0,0,0,25,,F0005994-1,21,0,Screen Print,,DONE,DONE,Other,DONE,1 Table,,1 Table
F0006216,1,Quadrille Inc.,Contract,64774,INV5909,2/4/2025,2/15/2025,3/11/2025,2/16/2025,2/15/2025,2210LC-03,CECIL,QUAA435Oyster,Invoiced,Approved,18,18,0,18,18,19,342,342,0,342,YD,18,18,,,,,353.5,COMPLETED,,,,,Screen Print,,,,,,,Fabric,,1,Yards,45703,,,NOT Kitted,,Fabric,0,0,0,18,,F0006216-1,19,0,Screen Print,,DONE,DONE,Other,DONE,Bianca,,Bianca
F0007261,1,Quadrille Inc.,Contract,PO065094,INV7085,4/3/2025,5/5/2025,5/15/2025,5/5/2025,5/5/2025,304200W-06AWP,SPRING BLOSSOM WALLPAPER,"PARCPG7113 60"" 500Y",Invoiced,Approved,60,60,0,60,60,12.34,740.4,740,0,740.4,YD,60,60,,,,,745.15,COMPLETED,,,,,Screen Print,,,,,,,Paper,,1,Yards,45782,,F0007261,Kitted,,Paper,0,2.4,-144,60,,F0007261-1,12.34,0,Screen Print,,DONE,DONE,Other,DONE,,,
F0002587,1,Quadrille Inc.,Contract,63429,INV2660,6/7/2024,6/21/2024,7/2/2024,6/24/2024,6/21/2024,AC200-05,Kells II,QUAA435Oyster,Invoiced,Approved,25,25,0,25,25,21.5,537.5,538,0,537.5,YD,25,25,,,,,549,COMPLETED,,,,,Screen Print,,,,,,,Fabric,,1,Yards,45464,,,NOT Kitted,,Fabric,0,0,0,25,,F0002587-1,21.5,0,Screen Print,,DONE,DONE,Other,DONE,,,
F0004724,1,Quadrille Inc.,Contract,64067,INV4751,10/22/2024,11/21/2024,12/3/2024,11/21/2024,11/21/2024,653-75,INDRAMAYU,"QUAOM01 30"" 250Y",Invoiced,Approved,60,60,0,50,50,3.5,210,210,0,175,YD,60,50,,,,,179.75,COMPLETED,,,,,Screen Print,,,,,,,Paper,,1,Yards,45617,,,NOT Kitted,,Paper,0,0,0,60,,F0004724-1,3.5,0,Screen Print,,DONE,DONE,Other,DONE,Bianca,,Bianca
F0004373,1,Quadrille Inc.,Contract,64199,INV4240,9/26/2024,10/21/2024,11/7/2024,10/21/2024,10/21/2024,304210F-01,Fern Cliff,QUAA435Oyster,Invoiced,Approved,36,36,0,36,36,20.25,729,729,0,729,YD,36,36,,,,,752,COMPLETED,,,,,Screen Print,,,,,,,Fabric,,1,Yards,45586,,,NOT Kitted,,Fabric,0,0,0,36,,F0004373-1,20.25,0,Screen Print,,DONE,DONE,Other,DONE,1 Table,,1 Table
F0002752,1,Quadrille Inc.,Contract,63202,SI-57191,4/1/2024,4/24/2024,4/24/2024,6/20/2024,4/24/2024,306297CT,Links II,QUAA435Oyster,Invoiced,Approved,18,18,0,18,18,21.5,387,387,0,387,YD,18,18,,,,,389.95,COMPLETED,,,,,Screen Print,,,,,,,Fabric,,1,Yards,45406,,,NOT Kitted,,Fabric,0,0,0,18,,F0002752-1,21.5,0,Screen Print,,DONE,DONE,Other,DONE,Bianca,,Bianca
F0002754,1,Quadrille Inc.,Contract,63204,SI-57209,4/1/2024,4/27/2024,4/27/2024,6/20/2024,4/27/2024,303810F-01LC,Enchanted Garden Bamboo,QUA376W,Invoiced,Approved,24,24,0,24,24,32,768,768,0,768,YD,24,24,,,,,770.95,COMPLETED,,,,,Screen Print,,,,,,,Fabric,,1,Yards,45409,,,NOT Kitted,,Fabric,0,0,0,24,,F0002754-1,32,0,Screen Print,,DONE,DONE,Other,DONE,Bianca,,Bianca
F0004233,1,Quadrille Inc.,Contract,64157,INV4013,9/20/2024,10/2/2024,10/11/2024,10/2/2024,10/2/2024,302303F,Terrace,QUA376W,Invoiced,Approved,25,25,0,25,25,20.75,518.75,519,0,518.75,YD,25,25,,,,,530.25,COMPLETED,,,,,Screen Print,,,,,,,Fabric,,1,Yards,45567,,,NOT Kitted,,Fabric,0,0,0,25,,F0004233-1,20.75,0,Screen Print,,DONE,DONE,Other,DONE,1 Table,,1 Table
F0008325,1,Quadrille Inc.,Contract,PO065352,INV8675,5/19/2025,7/31/2025,6/25/2025,7/31/2025,7/31/2025,302651F,Les Indiennes Multi,QUAA435Oyster,Invoiced,Approved,125,131,0,125,125,25,3125,3275,0,3125,YD,131,125,,,,,3449,COMPLETED,,,,,Screen Print,,,,,,,Fabric,,1,Yards,45869,,,NOT Kitted,,Fabric,0,0,0,131,,F0008325-1,25,0,Screen Print,,DONE,DONE,Other,DONE,,,
F0005972,1,Quadrille Inc.,Contract,64670,INV5796,1/21/2025,2/9/2025,2/28/2025,2/9/2025,2/9/2025,6250-01,Sultan II,QUA376W,Invoiced,Approved,25,25,0,24,24,19,475,475,0,456,YD,25,24,,,,,467.5,COMPLETED,,,,,Screen Print,,,,,,,Fabric,,1,Yards,45697,,,NOT Kitted,,Fabric,0,0,0,25,,F0005972-1,19,0,Screen Print,,DONE,DONE,Other,DONE,1 Table,,1 Table
F0002895,1,Quadrille Inc.,Contract,63666,INV3015,7/1/2024,7/24/2024,8/12/2024,7/26/2024,7/24/2024,303810F-05WLC,Enchanted Garden Bamboo,QUAA435Oyster,Invoiced,Approved,25,25,0,25,25,29,725,725,0,725,YD,25,25,,,,,736.5,COMPLETED,,,,,Screen Print,,,,,,,Fabric,,1,Yards,45497,,,NOT Kitted,,Fabric,0,0,0,25,,F0002895-1,29,0,Screen Print,,DONE,DONE,Other,DONE,Bianca,,Bianca
F0003388,1,Quadrille Inc.,Contract,63818,INV3982,8/1/2024,9/30/2024,9/12/2024,9/30/2024,9/30/2024,3030-09,TRILBY,QUA376W,Invoiced,Approved,50,50,0,48,48,21,1050,1050,0,1008,YD,50,48,,,,,1031,COMPLETED,,,,,Screen Print,,,,,,,Fabric,,1,Yards,45565,,,NOT Kitted,,Fabric,0,0,0,50,,F0003388-1,21,0,Screen Print,,DONE,DONE,Other,DONE,1 Table,,1 Table
F0004566,1,Quadrille Inc.,Contract,64279,INV4533,10/10/2024,11/4/2024,11/21/2024,11/4/2024,11/4/2024,304049FLC,Volpi,QUA376W,Invoiced,Approved,30,30,0,30,30,19.5,585,585,0,585,YD,30,30,,,,,608,COMPLETED,,,,,Screen Print,,,,,,,Fabric,,1,Yards,45600,,,NOT Kitted,,Fabric,0,0,0,30,,F0004566-1,19.5,0,Screen Print,,DONE,DONE,Other,DONE,Bianca,,Bianca
F0005079,1,Quadrille Inc.,Contract,64408,INV4670,11/7/2024,11/14/2024,11/14/2024,11/14/2024,11/14/2024,7980C-CSTAW,RAFFLES CUSTOM,QUAA435Oyster,Invoiced,Approved,25,25,0,25,25,20.75,518.75,519,0,518.75,YD,25,25,,,,,630.25,COMPLETED,,,,,Screen Print,,,,,,,Fabric,,1,Yards,45610,,,NOT Kitted,,Fabric,0,0,0,25,,F0005079-1,20.75,0,Screen Print,,DONE,DONE,Other,DONE,Sasha,,Sasha
F0003961,1,Quadrille Inc.,Contract,64094,INV4029,9/9/2024,10/3/2024,10/21/2024,10/3/2024,10/3/2024,303300F-09,Climbing Hydrangea,QUAA435Oyster,Invoiced,Approved,25,25,0,24,24,24.5,612.5,612,0,588,YD,25,24,,,,,599.5,COMPLETED,,,,,Screen Print,,,,,,,Fabric,,1,Yards,45568,,,NOT Kitted,,Fabric,0,0,0,25,,F0003961-1,24.5,0,Screen Print,,DONE,DONE,Other,DONE,1 Table,,1 Table
F0006066,1,Quadrille Inc.,Contract,64717,INV5798,1/27/2025,2/9/2025,3/13/2025,2/9/2025,2/9/2025,HC2010I-PINKS,Kalamkari Border,QUATAJ Ivory,Invoiced,Approved,25,25,0,24,24,21,525,525,0,504,YD,25,24,,,,,515.5,COMPLETED,,,,,Screen Print,,,,,,,Fabric,,1,Yards,45697,,,NOT Kitted,,Fabric,0,0,0,25,,F0006066-1,21,0,Screen Print,,DONE,DONE,Other,DONE,1 Table,,1 Table
F0004223,1,Quadrille Inc.,Contract,64137,INV4238,9/20/2024,10/21/2024,10/15/2024,10/21/2024,10/21/2024,HC2000W-04AWP,Argentine,"QUACPG7100 30"" 500Y",Invoiced,Approved,270,270,0,270,270,3.85,1039.5,1040,0,1039.5,YD,270,270,,,,,1053.75,COMPLETED,,,,,Screen Print,,,,,,,Paper,,1,Yards,45586,,,NOT Kitted,,Paper,0,0,0,270,,F0004223-1,3.85,0,Screen Print,,DONE,DONE,Other,DONE,Sasha,,Sasha
F0005743,1,Quadrille Inc.,Contract,64595,INV5588,1/3/2025,1/25/2025,1/10/2025,1/27/2025,1/25/2025,AP403-09,Criss Cross,"QUACPG7113 30"" 500Y",Invoiced,Approved,150,150,0,150,150,4,600,600,0,600,YD,150,150,,,,,859.5,COMPLETED,,,,,Screen Print,,,,,,,Paper,,1,Yards,45682,,,NOT Kitted,,Paper,0,0,0,150,,F0005743-1,4,0,Screen Print,,DONE,DONE,Other,DONE,1 Table,,1 Table
F0007638,1,Quadrille Inc.,Contract,PO065164,INV7794,4/16/2025,6/13/2025,5/26/2025,6/13/2025,6/13/2025,306506F,CHERRY BRANCH,QUAA435Oyster,Invoiced,Approved,39,39,0,39,39,25,975,975,0,975,YD,39,39,,,,,986.5,COMPLETED,,,,,Screen Print,,,,,,,Fabric,,1,Yards,45821,,,NOT Kitted,,Fabric,0,0,0,39,,F0007638-1,25,0,Screen Print,,DONE,DONE,Other,DONE,,,
F0005748,1,Quadrille Inc.,Contract,64601,INV5409,1/3/2025,1/17/2025,1/10/2025,1/17/2025,1/17/2025,302031F-CU,Henriot Stripe,QUA376W,Invoiced,Approved,75,75,0,75,75,19,1425,1425,0,1425,YD,75,75,,,,,1709.5,COMPLETED,,,,,Screen Print,,,,,,,Fabric,,1,Yards,45674,,,NOT Kitted,,Fabric,0,0,0,75,,F0005748-1,19,0,Screen Print,,DONE,DONE,Other,DONE,1 Table,,1 Table
