ORDER_NUMBER,LINE_NUMBER,CUSTOMER_NAME,CUSTOMER_TYPE,PO_NUMBER,INVOICE_NUMBER,ORDER_CREATED_DATE,PRINTED_DATE,ESTIMATED_SHIP_DATE,ACTUAL_SHIP_DATE,INVOICE_DATE,ITEM_SKU,LINE_DESCRIPTION,MATERIAL,ORDER_STATUS,INVOICE_STATUS,QTY_ORDERED,QTY_PRINTED,QTY_TO_DELIVER,QTY_DELIVERED,QTY_INVOICED,ACT_UNIT_PRICE,ORDERED_SALES,PRODUCED_SALES,PRODUCED_COST,INVOICED_REVENUE,UOM,TOTAL_YARDS,YARDS_INVOICED,INK_USAGE,INK_TOTAL_COST,SHIPPING_TOTAL,TAX_TOTAL,AMOUNT_PAID,PAYMENT_STATUS,FLAGS,FLAGS_TEXT,PATTERN_WIDTH,PATTERN_HEIGHT,ORDER_TYPE,PRINTED_WIDTH,PRINTED_HEIGHT,CORRECT_AMOUNT_PRINTED,Source Data,STORAGE_TYPE,CUT_OPTION,Product Type,Type Yards vs Fees,Memo Yield,Yield,Material if Blank,Schu Grounds,Schu Ground Yards,Category Customer MTO,Single Kit Order Number,All Kit Order Number,Kitted Vs NOT Kitted,Single Ground Price,Kit Ground Price,Price NO Kitting,Kit Ordered Income,Qty Wasted,WIP,New Goods,Single Held to Invoice,Holding to Invoice,Number of Colors,Yards Written Rounded,Ground Direct No Print,Division,Order-Line,New Goods Flag,Machine Name,Single Yard Order Status,Yard Order Status
F0007349,3,Quadrille Inc.,Contract,PO065136,INV6979,4/9/2025,,5/12/2025,4/28/2025,4/28/2025,SUF,SET-UP FEE - SUF (FABRIC UNDER 24 YDS),MISC CHARGE,Invoiced,Approved,1,0,0,1,1,150,150,0,,150,EA,,,,,,,,,,,,,Screen Print,,36,,LIFT,,,Set-up Fee,Fees,,1,MISC CHARGE,,,Set-up Fee,,,NOT Kitted,0,0,150,0,0,DONE,Other,WIP,DONE,,1,0,Screen Print,F0007349-3,,,,Invoiced
F0008143,3,Quadrille Inc.,Contract,PO065319,INV7420,5/8/2025,,6/17/2025,5/23/2025,5/23/2025,SPRUSH,SCREEN PRINT RUSH FEE,MISC CHARGE,Invoiced,Approved,1,0,0,0,0,250,250,0,,0,EA,,,,,,,,,,,,,Screen Print,0,36,,LIFT,,,Rush Fee - Screen Print,Fees,,1,MISC CHARGE,,,Rush Fee - Screen Print,,,NOT Kitted,0,0,250,0,0,DONE,Other,WIP,DONE,,1,0,Screen Print,F0008143-3,,,,Invoiced
F0005984,2,Tillett Textiles,MTO,TILPO2010296,INV6511,1/22/2025,,3/4/2025,3/28/2025,4/13/2025,SUF,SET-UP FEE - SUF (FABRIC UNDER 24 YDS),MISC CHARGE,Invoiced,Approved,1,0,0,1,1,150,150,0,,150,EA,,,,,,,,,,,,,Screen Print,0,36,0,LIFT,,,Set-up Fee,Fees,,1,MISC CHARGE,,,Set-up Fee,,,NOT Kitted,0,0,150,0,0,DONE,Other,WIP,DONE,,1,0,Screen Print,F0005984-2,,,,Invoiced
F0007637,3,China Seas,Contract,PO065132,INV7410,4/16/2025,,5/26/2025,5/22/2025,5/22/2025,SUF,SET-UP FEE - SUF (FABRIC UNDER 24 YDS),MISC CHARGE,Invoiced,Approved,1,0,0,1,1,150,150,0,,150,EA,,,,,,,,,,,,,Screen Print,,36,,LIFT,,,Set-up Fee,Fees,,1,MISC CHARGE,,,Set-up Fee,,,NOT Kitted,0,0,150,0,0,DONE,Other,WIP,DONE,,1,0,Screen Print,F0007637-3,,,,Invoiced
F0005961,4,Quadrille Inc.,Contract,64697,INV5622,1/21/2025,,2/28/2025,1/30/2025,1/30/2025,SPRUSH,SCREEN PRINT RUSH FEE,MISC CHARGE,Invoiced,Approved,1,0,0,1,1,250,250,0,,250,EA,,,,,,,,,,,,,Screen Print,0,36,0,LIFT,,,Rush Fee - Screen Print,Fees,,1,MISC CHARGE,,,Rush Fee - Screen Print,,,NOT Kitted,0,0,250,0,0,DONE,Other,WIP,DONE,,1,0,Screen Print,F0005961-4,,,,Invoiced
F0006934,4,F. SCHUMACHER & CO - MTO,Hub,SPO2014563,INV6694,3/13/2025,,3/18/2025,4/11/2025,4/16/2025,SUW,SET-UP FEE - SUW (WALLPAPER UNDER 60 YDS),MISC CHARGE,Invoiced,Approved,1,0,0,1,1,150,150,0,,150,EA,,,,,,,,,,,,,Screen Print,,36,,LIFT,,,Set-up Fee,Fees,,1,MISC CHARGE,,,Set-up Fee,,,NOT Kitted,0,0,150,0,0,DONE,Other,WIP,DONE,,1,0,Screen Print,F0006934-4,,,,Invoiced
F0007212,3,Quadrille Inc.,Contract,PO065093,INV7106,4/1/2025,,5/13/2025,5/7/2025,5/7/2025,SUF,SET-UP FEE - SUF (FABRIC UNDER 24 YDS),MISC CHARGE,Invoiced,Approved,1,0,0,1,1,150,150,0,,150,EA,,,,,,,,,,,,,Screen Print,,36,,LIFT,,,Set-up Fee,Fees,,1,MISC CHARGE,,,Set-up Fee,,,NOT Kitted,0,0,150,0,0,DONE,Other,WIP,DONE,,1,0,Screen Print,F0007212-3,,,,Invoiced
F0008227,3,Tillett Textiles,MTO,TILPO2019038,INV8199,5/13/2025,,6/23/2025,7/9/2025,7/9/2025,SUF,SET-UP FEE - SUF (FABRIC UNDER 24 YDS),MISC CHARGE,Invoiced,Approved,1,0,0,1,1,150,150,0,,150,EA,,,,,,,,,,,,,Screen Print,,36,,LIFT,,,Set-up Fee,Fees,,1,MISC CHARGE,,,Set-up Fee,,F0008227,Kitted,0,0,150,0,0,DONE,Other,WIP,DONE,,1,0,Screen Print,F0008227-3,,,,Invoiced
F0005413,4,Meg Braff Designs,Contract,752,INV5546,11/27/2024,,1/8/2025,1/27/2025,1/25/2025,SUW,SET-UP FEE - SUW (WALLPAPER UNDER 250 YDS),MISC CHARGE,Invoiced,Approved,1,0,0,1,1,150,150,0,,150,EA,,,,,,,,,,,,,Screen Print,0,36,0,LIFT,,,Set-up Fee,Fees,,1,MISC CHARGE,,,Set-up Fee,,,NOT Kitted,0,0,150,0,0,DONE,Other,WIP,DONE,,1,0,Screen Print,F0005413-4,,,,Invoiced
F0005977,2,Tillett Textiles,MTO,TILPO2010256,INV5531,1/21/2025,,3/3/2025,1/24/2025,1/24/2025,SUF,SET-UP FEE - SUF (FABRIC UNDER 24 YDS),MISC CHARGE,Invoiced,Approved,1,0,0,1,1,150,150,0,,150,EA,,,,,,,,,,,,,Screen Print,0,36,0,LIFT,,,Set-up Fee,Fees,,1,MISC CHARGE,,,Set-up Fee,,,NOT Kitted,0,0,150,0,0,DONE,Other,WIP,DONE,,1,0,Screen Print,F0005977-2,,,,Invoiced
F0005986,3,Tillett Textiles,MTO,TILPO2010290,INV6167,1/22/2025,,3/4/2025,3/6/2025,3/6/2025,SUF,SET-UP FEE - SUF (FABRIC UNDER 24 YDS),MISC CHARGE,Invoiced,Approved,1,0,0,1,1,150,150,0,,150,EA,,,,,,,,,,,,,Screen Print,0,36,0,LIFT,,,Set-up Fee,Fees,,1,MISC CHARGE,,,Set-up Fee,,,NOT Kitted,0,0,150,0,0,DONE,Other,WIP,DONE,,1,0,Screen Print,F0005986-3,,,,Invoiced
F0007390,4,Tillett Textiles,MTO,TILPO2015951,INV6699,4/11/2025,,5/19/2025,4/11/2025,4/11/2025,SUF,SET-UP FEE - SUF (FABRIC UNDER 24 YDS),MISC CHARGE,Invoiced,Approved,1,0,0,1,1,150,150,0,,150,EA,,,,,,,,,,,,,Screen Print,,36,,LIFT,,,Set-up Fee,Fees,,1,MISC CHARGE,,,Set-up Fee,,,NOT Kitted,0,0,150,0,0,DONE,Other,WIP,DONE,,1,0,Screen Print,F0007390-4,,,,Invoiced
F0005980,3,Tillett Textiles,MTO,TILPO2010272,INV5485,1/21/2025,,3/4/2025,1/24/2025,1/24/2025,SUF,SET-UP FEE - SUF (FABRIC UNDER 24 YDS),MISC CHARGE,Invoiced,Approved,1,0,0,1,1,150,150,0,,150,EA,,,,,,,,,,,,,Screen Print,0,36,0,LIFT,,,Set-up Fee,Fees,,1,MISC CHARGE,,,Set-up Fee,,,NOT Kitted,0,0,150,0,0,DONE,Other,WIP,DONE,,1,0,Screen Print,F0005980-3,,,,Invoiced
F0007645,2,Tillett Textiles,MTO,TILPO2017001,INV7813,4/16/2025,,5/26/2025,6/17/2025,6/17/2025,SUF,SET-UP FEE - SUF (FABRIC UNDER 24 YDS),MISC CHARGE,Invoiced,Approved,1,0,0,1,1,150,150,0,,150,EA,,,,,,,,,,,,,Screen Print,,36,,LIFT,,,Set-up Fee,Fees,,1,MISC CHARGE,,,Set-up Fee,,,NOT Kitted,0,0,150,0,0,DONE,Other,WIP,DONE,,1,0,Screen Print,F0007645-2,,,,Invoiced
F0006571,2,Quadrille Inc.,Contract,64904,INV6390,2/25/2025,,3/4/2025,3/19/2025,3/19/2025,SPRUSH,SCREEN PRINT RUSH FEE,MISC CHARGE,Invoiced,Approved,1,0,0,1,1,250,250,0,,0,EA,,,,,,,,,,,,,Screen Print,0,36,,LIFT,,,Rush Fee - Screen Print,Fees,,1,MISC CHARGE,,,Rush Fee - Screen Print,,,NOT Kitted,0,0,250,0,0,DONE,Other,WIP,DONE,,1,0,Screen Print,F0006571-2,,,,Invoiced
F0005841,4,Tillett Textiles,MTO,TILPO2009808,INV5527,1/10/2025,,2/21/2025,1/24/2025,1/24/2025,SUF,SET-UP FEE - SUF (FABRIC UNDER 24 YDS),MISC CHARGE,Invoiced,Approved,1,0,0,1,1,150,150,0,,150,EA,,,,,,,,,,,,,Screen Print,0,36,0,LIFT,,,Set-up Fee,Fees,,1,MISC CHARGE,,,Set-up Fee,,,NOT Kitted,0,0,150,0,0,DONE,Other,WIP,DONE,,1,0,Screen Print,F0005841-4,,,,Invoiced
F0005449,4,Meg Braff Designs,Contract,758,INV5551,12/4/2024,,1/15/2025,1/27/2025,1/25/2025,SUW,SET-UP FEE - SUW (WALLPAPER UNDER 250 YDS),MISC CHARGE,Invoiced,Approved,1,0,0,1,1,150,150,0,,150,EA,,,,,,,,,,,,,Screen Print,0,36,0,LIFT,,,Set-up Fee,Fees,,1,MISC CHARGE,,,Set-up Fee,,,NOT Kitted,0,0,150,0,0,DONE,Other,WIP,DONE,,1,0,Screen Print,F0005449-4,,,,Invoiced
F0006380,2,F. SCHUMACHER & CO. CUSTOM MTO,MTO,SPO2012266,INV5958,2/13/2025,,2/21/2025,2/20/2025,2/20/2025,SPRUSH,SCREEN PRINT RUSH FEE,MISC CHARGE,Invoiced,Approved,1,0,0,1,1,250,250,0,,250,EA,,,,,,,,,,,,,Screen Print,0,36,,LIFT,,,Rush Fee - Screen Print,Fees,,1,MISC CHARGE,,,Rush Fee - Screen Print,,,NOT Kitted,0,0,250,0,0,DONE,Other,WIP,DONE,,1,0,Screen Print,F0006380-2,,,,Invoiced
F0005510,3,Serena & Lily,Contract,10770016,INV5624,12/6/2024,,1/2/2025,1/30/2025,1/30/2025,HANDLING,Handling Fee,MISC CHARGE,Invoiced,Approved,1,0,0,1,0,25,25,0,,0,EA,,,,,,,,,,,,,Digital,0,36,0,LIFT,,,Handling Fee,Fees,,0,MISC CHARGE,,,Handling Fee,,,NOT Kitted,0,0,25,0,0,DONE,Other,WIP,DONE,,0,0,Digital,F0005510-3,,,,Invoiced
F0006346,2,Quadrille Inc.,Contract,64653,INV6116,2/11/2025,,2/20/2025,2/28/2025,2/28/2025,SPRUSH,SCREEN PRINT RUSH FEE,MISC CHARGE,Invoiced,Approved,1,0,0,1,1,250,250,0,,250,EA,,,,,,,,,,,,,Screen Print,0,36,,LIFT,,,Rush Fee - Screen Print,Fees,,1,MISC CHARGE,,,Rush Fee - Screen Print,,,NOT Kitted,0,0,250,0,0,DONE,Other,WIP,DONE,,1,0,Screen Print,F0006346-2,,,,Invoiced
F0008039,3,Wallshoppe,Contract,1419,INV7391,5/1/2025,,5/21/2025,5/22/2025,5/22/2025,SUF,SET-UP FEE - SUF (FABRIC UNDER 24 YDS),MISC CHARGE,Invoiced,Approved,1,0,0,1,1,150,150,0,,150,EA,,,,,,,,,,,,,Screen Print,,36,,LIFT,,,Set-up Fee,Fees,,1,MISC CHARGE,,,Set-up Fee,,F0008039,Kitted,0,0,150,0,0,DONE,Other,WIP,DONE,,1,0,Screen Print,F0008039-3,,,,Invoiced
F0007960,4,Tillett Textiles,MTO,TILPO2016290,INV7206,4/28/2025,,5/26/2025,5/12/2025,5/12/2025,SUF,SET-UP FEE - SUF (FABRIC UNDER 24 YDS),MISC CHARGE,Invoiced,Approved,1,0,0,1,1,150,150,0,,150,EA,,,,,,,,,,,,,Screen Print,,36,,LIFT,,,Set-up Fee,Fees,,1,MISC CHARGE,,,Set-up Fee,,F0007960,Kitted,0,0,150,0,0,DONE,Other,WIP,DONE,,1,0,Screen Print,F0007960-4,,,,Invoiced
F0006914,4,Meg Braff Designs,Contract,PO105,INV6388,3/13/2025,,4/17/2025,3/19/2025,3/19/2025,SUW,SET-UP FEE - SUW (WALLPAPER UNDER 60 YDS),MISC CHARGE,Invoiced,Approved,1,0,0,1,1,150,150,0,,150,EA,,,,,,,,,,,,,Screen Print,,36,,LIFT,,,Set-up Fee,Fees,,1,MISC CHARGE,,,Set-up Fee,,,NOT Kitted,0,0,150,0,0,DONE,Other,WIP,DONE,,1,0,Screen Print,F0006914-4,,,,Invoiced
F0006228,7,Tillett Textiles,MTO,TILPO2011430,INV5842,2/4/2025,,2/14/2025,2/13/2025,2/13/2025,SPRUSH,SCREEN PRINT RUSH FEE,MISC CHARGE,Invoiced,Approved,1,0,0,1,1,250,250,0,,250,EA,,,,,,,,,,,,,Screen Print,0,36,,LIFT,,,Rush Fee - Screen Print,Fees,,1,MISC CHARGE,,,Rush Fee - Screen Print,,,NOT Kitted,0,0,250,0,0,DONE,Other,WIP,DONE,,1,0,Screen Print,F0006228-7,,,,Invoiced
F0006152,2,Quadrille Inc.,Contract,64755,INV6152,1/30/2025,,2/24/2025,3/5/2025,3/5/2025,SPRUSH,SCREEN PRINT RUSH FEE,MISC CHARGE,Invoiced,Approved,1,0,0,1,1,250,250,0,,250,EA,,,,,,,,,,,,,Screen Print,0,36,,LIFT,,,Rush Fee - Screen Print,Fees,,1,MISC CHARGE,,,Rush Fee - Screen Print,,,NOT Kitted,0,0,250,0,0,DONE,Other,WIP,DONE,,1,0,Screen Print,F0006152-2,,,,Invoiced
F0006456,3,Quadrille Inc.,Contract,64886,INV6251,2/19/2025,,3/5/2025,3/10/2025,3/10/2025,SPRUSH,SCREEN PRINT RUSH FEE,MISC CHARGE,Invoiced,Approved,1,0,0,0,0,250,250,0,,0,EA,,,,,,,,,,,,,Screen Print,0,36,,LIFT,,,Rush Fee - Screen Print,Fees,,1,MISC CHARGE,,,Rush Fee - Screen Print,,,NOT Kitted,0,0,250,0,0,DONE,Other,WIP,DONE,,1,0,Screen Print,F0006456-3,,,,Invoiced
F0006335,2,F. SCHUMACHER & CO. CUSTOM MTO,MTO,SPO2012143,INV6131,2/10/2025,,2/21/2025,3/3/2025,3/3/2025,SPRUSH,SCREEN PRINT RUSH FEE,MISC CHARGE,Invoiced,Approved,1,0,0,1,1,250,250,0,,250,EA,,,,,,,,,,,,,Screen Print,0,36,,LIFT,,,Rush Fee - Screen Print,Fees,,1,MISC CHARGE,,,Rush Fee - Screen Print,,F0006335,Kitted,0,0,250,0,0,DONE,Other,WIP,DONE,,1,0,Screen Print,F0006335-2,,,,Invoiced
F0005743,3,Quadrille Inc.,Contract,64595,INV5588,1/3/2025,,1/10/2025,1/27/2025,1/25/2025,SPRUSH,SCREEN PRINT RUSH FEE,MISC CHARGE,Invoiced,Approved,1,0,0,1,1,250,250,0,,250,EA,,,,,,,,,,,,,Screen Print,0,36,0,LIFT,,,Rush Fee - Screen Print,Fees,,1,MISC CHARGE,,,Rush Fee - Screen Print,,,NOT Kitted,0,0,250,0,0,DONE,Other,WIP,DONE,,1,0,Screen Print,F0005743-3,,,,Invoiced
F0007870,2,Tillett Textiles,MTO,TILPO2015216,INV6886,4/23/2025,,,4/23/2025,4/23/2025,SUW,SET-UP FEE - SUW (WALLPAPER UNDER 60 YDS),MISC CHARGE,Invoiced,Approved,1,0,0,1,1,150,150,0,,150,EA,,,,,,,,,,,,,Screen Print,,36,,LIFT,,,Set-up Fee,Fees,,1,MISC CHARGE,,,Set-up Fee,,,NOT Kitted,0,0,150,0,0,DONE,Other,WIP,DONE,,1,0,Screen Print,F0007870-2,,,,Invoiced
F0007924,3,China Seas,Contract,PO065222,INV7376,4/24/2025,,6/3/2025,5/21/2025,5/21/2025,SUF,SET-UP FEE - SUF (FABRIC UNDER 24 YDS),MISC CHARGE,Invoiced,Approved,1,0,0,0,0,150,150,0,,0,EA,,,,,,,,,,,,,Screen Print,,36,,LIFT,,,Set-up Fee,Fees,,1,MISC CHARGE,,,Set-up Fee,,,NOT Kitted,0,0,150,0,0,DONE,Other,WIP,DONE,,1,0,Screen Print,F0007924-3,,,,Invoiced
F0006272,2,Tillett Textiles,MTO,TILPO2011929,INV6540,2/6/2025,,3/13/2025,3/29/2025,3/29/2025,SUF,SET-UP FEE - SUF (FABRIC UNDER 24 YDS),MISC CHARGE,Invoiced,Approved,1,0,0,1,1,150,150,0,,150,EA,,,,,,,,,,,,,Screen Print,0,36,,LIFT,,,Set-up Fee,Fees,,1,MISC CHARGE,,,Set-up Fee,,,NOT Kitted,0,0,150,0,0,DONE,Other,WIP,DONE,,1,0,Screen Print,F0006272-2,,,,Invoiced
F0003394,2,F. SCHUMACHER & CO - HUB,Hub,PO2001333,INV7571,8/1/2024,,9/12/2024,6/4/2025,6/4/2025,SUW,SET-UP FEE - SUW (WALLPAPER UNDER 250 YDS),MISC CHARGE,Invoiced,Approved,1,0,0,0,0,150,150,0,,0,EA,,,,,,,,,,,,,Screen Print,0,36,0,LIFT,,,Set-up Fee,Fees,,1,MISC CHARGE,,,Set-up Fee,,,NOT Kitted,0,0,150,0,0,DONE,Other,WIP,DONE,,1,0,Screen Print,F0003394-2,,,,Invoiced
F0006187,2,Quadrille Inc.,Contract,64768,INV6192,2/3/2025,,2/17/2025,3/7/2025,3/7/2025,SPRUSH,SCREEN PRINT RUSH FEE,MISC CHARGE,Invoiced,Approved,1,0,0,1,1,250,250,0,,250,EA,,,,,,,,,,,,,Screen Print,0,36,,LIFT,,,Rush Fee - Screen Print,Fees,,1,MISC CHARGE,,,Rush Fee - Screen Print,,,NOT Kitted,0,0,250,0,0,DONE,Other,WIP,DONE,,1,0,Screen Print,F0006187-2,,,,Invoiced
F0005858,3,F. SCHUMACHER & CO. CUSTOM MTO,MTO,SPO2009880,INV5464,1/13/2025,,1/24/2025,1/22/2025,1/22/2025,SPRUSH,SCREEN PRINT RUSH FEE,MISC CHARGE,Invoiced,Approved,1,0,0,1,1,250,250,0,,250,EA,,,,,,,,,,,,,Screen Print,0,36,0,LIFT,,,Rush Fee - Screen Print,Fees,,1,MISC CHARGE,,,Rush Fee - Screen Print,,F0005858,Kitted,0,0,250,0,0,DONE,Other,WIP,DONE,,1,0,Screen Print,F0005858-3,,,,Invoiced
F0004902,3,F. SCHUMACHER & CO - HUB,Hub,PO2005942,INV10195,10/29/2024,,12/10/2024,10/17/2025,10/17/2025,SUW,SET-UP FEE - SUW (WALLPAPER UNDER 250 YDS),MISC CHARGE,Invoiced,Approved,1,0,0,1,1,150,150,0,,150,EA,,,,,,,,,,,,,Screen Print,0,36,0,LIFT,,,Set-up Fee,Fees,,1,MISC CHARGE,,,Set-up Fee,,,NOT Kitted,0,0,150,0,0,DONE,Other,WIP,DONE,,1,0,Screen Print,F0004902-3,,,,Invoiced
F0007988,3,Meg Braff Designs,Contract,PO174,INV7122,4/29/2025,,5/21/2025,5/7/2025,5/7/2025,SUW,SET-UP FEE - SUW (WALLPAPER UNDER 60 YDS),MISC CHARGE,Invoiced,Approved,1,0,0,1,1,150,150,0,,150,EA,,,,,,,,,,,,,Screen Print,,36,,LIFT,,,Set-up Fee,Fees,,1,MISC CHARGE,,,Set-up Fee,,,NOT Kitted,0,0,150,0,0,DONE,Other,WIP,DONE,,1,0,Screen Print,F0007988-3,,,,Invoiced
F0005237,3,Quadrille Inc.,Contract,64389,INV5585,11/18/2024,,11/25/2024,1/27/2025,1/25/2025,SPRUSH,SCREEN PRINT RUSH FEE,MISC CHARGE,Invoiced,Approved,1,0,0,1,1,100,100,0,,100,EA,,,,,,,,,,,,,Screen Print,0,36,0,LIFT,,,Rush Fee - Screen Print,Fees,,1,MISC CHARGE,,,Rush Fee - Screen Print,,,NOT Kitted,0,0,100,0,0,DONE,Other,WIP,DONE,,1,0,Screen Print,F0005237-3,,,,Invoiced
F0008256,3,Tillett Textiles,MTO,TILPO2019032,INV7606,5/15/2025,,6/23/2025,6/5/2025,6/5/2025,SUF,SET-UP FEE - SUF (FABRIC UNDER 24 YDS),MISC CHARGE,Invoiced,Approved,1,0,0,1,1,150,150,0,,150,EA,,,,,,,,,,,,,Screen Print,,36,,LIFT,,,Set-up Fee,Fees,,1,MISC CHARGE,,,Set-up Fee,,,NOT Kitted,0,0,150,0,0,DONE,Other,WIP,DONE,,1,0,Screen Print,F0008256-3,,,,Invoiced
F0006282,3,Quadrille Inc.,Contract,64803,INV5888,2/7/2025,,2/21/2025,2/16/2025,2/15/2025,SPRUSH,SCREEN PRINT RUSH FEE,MISC CHARGE,Invoiced,Approved,1,0,0,1,1,250,250,0,,250,EA,,,,,,,,,,,,,Screen Print,0,36,,LIFT,,,Rush Fee - Screen Print,Fees,,1,MISC CHARGE,,,Rush Fee - Screen Print,,,NOT Kitted,0,0,250,0,0,DONE,Other,WIP,DONE,,1,0,Screen Print,F0006282-3,,,,Invoiced
F0006655,3,F. SCHUMACHER & CO. CUSTOM MTO,MTO,SPO2013424,INV6245,2/27/2025,,4/10/2025,3/10/2025,3/10/2025,SUW,SET-UP FEE - SUW (WALLPAPER UNDER 60 YDS),MISC CHARGE,Invoiced,Approved,1,0,0,1,1,150,150,0,,150,EA,,,,,,,,,,,,,Screen Print,0,36,,LIFT,,,Set-up Fee,Fees,,1,MISC CHARGE,,,Set-up Fee,,,NOT Kitted,0,0,150,0,0,DONE,Other,WIP,DONE,,1,0,Screen Print,F0006655-3,,,,Invoiced
F0005952,4,Quadrille Inc.,Contract,64666,INV5795,1/21/2025,,2/28/2025,2/9/2025,2/9/2025,SPRUSH,SCREEN PRINT RUSH FEE,MISC CHARGE,Invoiced,Approved,1,0,0,1,1,250,250,0,,250,EA,,,,,,,,,,,,,Screen Print,0,36,0,LIFT,,,Rush Fee - Screen Print,Fees,,1,MISC CHARGE,,,Rush Fee - Screen Print,,,NOT Kitted,0,0,250,0,0,DONE,Other,WIP,DONE,,1,0,Screen Print,F0005952-4,,,,Invoiced
F0007993,3,Quadrille Inc.,Contract,PO065254,INV7508,4/29/2025,,6/5/2025,5/30/2025,5/30/2025,SUF,SET-UP FEE - SUF (FABRIC UNDER 24 YDS),MISC CHARGE,Invoiced,Approved,1,0,0,1,1,150,150,0,,150,EA,,,,,,,,,,,,,Screen Print,,36,,LIFT,,,Set-up Fee,Fees,,1,MISC CHARGE,,,Set-up Fee,,,NOT Kitted,0,0,150,0,0,DONE,Other,WIP,DONE,,1,0,Screen Print,F0007993-3,,,,Invoiced
F0007385,2,Tillett Textiles,MTO,TILPO2015290,INV6697,4/11/2025,,5/6/2025,4/11/2025,6/11/2025,SUF,SET-UP FEE - SUF (FABRIC UNDER 24 YDS),MISC CHARGE,Invoiced,Approved,1,0,0,1,1,150,150,0,,150,EA,,,,,,,,,,,,,Screen Print,,36,,LIFT,,,Set-up Fee,Fees,,1,MISC CHARGE,,,Set-up Fee,,F0007385,Kitted,0,0,150,0,0,DONE,Other,WIP,DONE,,1,0,Screen Print,F0007385-2,,,,Invoiced
F0006364,2,Quadrille Inc.,Contract,64842,INV5968,2/12/2025,,2/26/2025,2/21/2025,2/21/2025,SPRUSH,SCREEN PRINT RUSH FEE,MISC CHARGE,Invoiced,Approved,1,0,0,1,1,250,250,0,,250,EA,,,,,,,,,,,,,Screen Print,0,36,,LIFT,,,Rush Fee - Screen Print,Fees,,1,MISC CHARGE,,,Rush Fee - Screen Print,,,NOT Kitted,0,0,250,0,0,DONE,Other,WIP,DONE,,1,0,Screen Print,F0006364-2,,,,Invoiced
